PLAYER_NAME,total_poss,iso_freq,iso_ppp,iso_total_poss,tr_freq,tr_ppp,tr_total_poss,prb_freq,prb_ppp,prb_total_poss,prr_freq,prr_ppp,prr_total_poss,pu_freq,pu_ppp,pu_total_poss,su_freq,su_ppp,su_total_poss,ho_freq,ho_ppp,ho_total_poss,cut_freq,cut_ppp,cut_total_poss,os_freq,os_ppp,os_total_poss,putback_freq,putback_ppp,putback_total_poss,misc_freq,misc_ppp,misc_total_poss
Jordan Clarkson,1327.1999999999998,0.1,0.598,1.7,0.154,0.941,2.6,0.36,0.868,6.0,0.0,0.0,0.0,0.008,0.6,0.1,0.136,1.05,2.3,0.059,1.167,1.0,0.054,1.239,0.9,0.057,0.974,1.0,0.033,1.0,0.5,0.039,0.654,0.7
Jordan Farmar,100.79999999999998,0.098,0.583,1.0,0.09,1.273,0.9,0.377,1.043,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.739,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Hamilton,102.29999999999998,0.093,0.923,1.2,0.186,1.115,2.4,0.129,1.167,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.6,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Hill,700.8,0.049,0.706,0.5,0.047,0.909,0.5,0.0,0.0,0.0,0.198,0.964,1.9,0.241,0.822,2.3,0.076,0.736,0.7,0.0,0.0,0.0,0.173,1.198,1.7,0.0,0.0,0.0,0.131,1.207,1.3,0.076,0.34,0.7
Jordan McRae,21.7,0.0,0.0,0.0,0.308,1.0,1.7,0.256,0.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Calderon,554.4,0.022,0.917,0.2,0.102,0.982,0.8,0.381,0.83,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.23,1.289,1.8,0.077,1.093,0.6,0.029,1.313,0.2,0.077,1.047,0.6,0.0,0.0,0.0,0.075,0.31,0.6
Josh McRoberts,163.79999999999998,0.128,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.806,0.9,0.0,0.0,0.0,0.342,0.716,1.6,0.0,0.0,0.0,0.071,1.429,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.261,0.5
Josh Richardson,312.70000000000005,0.048,0.875,0.3,0.128,1.395,0.8,0.245,0.756,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.403,1.141,2.5,0.039,1.385,0.2,0.03,1.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.318,0.4
Josh Smith,288.2,0.126,0.852,1.2,0.136,0.788,1.0,0.093,0.4,0.9,0.248,0.567,1.9,0.099,0.833,0.8,0.265,0.912,2.5,0.0,0.0,0.0,0.107,0.846,0.8,0.0,0.0,0.0,0.05,1.167,0.4,0.099,0.292,0.8
Jrue Holiday,1189.5,0.088,0.971,1.6,0.105,0.952,1.9,0.517,0.867,9.5,0.0,0.0,0.0,0.014,0.706,0.3,0.086,0.893,1.6,0.056,1.09,1.0,0.02,1.625,0.4,0.038,1.109,0.7,0.013,0.75,0.2,0.062,0.622,1.1
Julius Randle,1093.5,0.218,0.72,3.0,0.158,1.04,2.1,0.022,0.667,0.3,0.094,0.728,1.3,0.119,0.656,1.6,0.112,0.699,1.5,0.0,0.0,0.0,0.087,1.2,1.2,0.022,0.5,0.3,0.104,1.096,1.4,0.058,0.563,0.8
Justin Anderson,220.0,0.053,0.5,0.2,0.176,1.5,0.7,0.141,0.688,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.959,1.3,0.066,0.933,0.3,0.044,0.9,0.2,0.075,0.235,0.3,0.044,1.4,0.2,0.057,0.692,0.2
Justin Holiday,183.6,0.057,0.455,0.4,0.224,0.86,1.6,0.167,0.844,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.271,1.365,1.9,0.094,0.667,0.7,0.0,0.0,0.0,0.057,0.727,0.4,0.0,0.0,0.0,0.078,0.2,0.6
Justise Winslow,600.5999999999999,0.025,0.667,0.2,0.241,0.973,1.9,0.07,0.442,0.6,0.0,0.0,0.0,0.034,0.476,0.3,0.302,0.772,2.4,0.043,0.423,0.3,0.12,1.068,0.9,0.0,0.0,0.0,0.075,1.065,0.6,0.066,0.475,0.5
Jusuf Nurkic,336.0,0.0,0.0,0.0,0.032,1.364,0.3,0.0,0.0,0.0,0.245,1.012,2.6,0.319,0.639,3.4,0.032,0.545,0.3,0.0,0.0,0.0,0.118,1.025,1.3,0.0,0.0,0.0,0.153,0.654,1.6,0.094,0.313,1.0
Karl-Anthony Towns,1451.3999999999999,0.066,1.188,1.2,0.073,1.085,1.3,0.0,0.0,0.0,0.248,0.953,4.4,0.174,0.92,3.1,0.111,1.094,2.0,0.0,0.0,0.0,0.08,1.388,1.4,0.056,1.099,1.0,0.115,1.281,2.0,0.073,0.419,1.3
Kawhi Leonard,1324.8000000000002,0.118,0.987,2.2,0.128,1.206,2.4,0.137,1.017,2.5,0.011,1.214,0.2,0.13,1.017,2.4,0.235,1.251,4.3,0.064,1.047,1.2,0.043,1.421,0.8,0.066,1.149,1.2,0.035,1.13,0.6,0.035,0.935,0.6
Kelly Olynyk,683.0999999999999,0.029,0.4,0.3,0.139,1.316,1.4,0.0,0.0,0.0,0.194,1.038,1.9,0.073,0.92,0.7,0.249,1.059,2.5,0.05,0.706,0.5,0.075,1.216,0.7,0.057,1.026,0.6,0.066,0.8,0.7,0.057,0.385,0.6
Kelly Oubre Jr.,258.3,0.0,0.0,0.0,0.215,1.123,0.9,0.094,0.48,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.831,1.3,0.068,0.667,0.3,0.113,1.5,0.5,0.049,0.231,0.2,0.064,1.059,0.3,0.053,0.5,0.2
Kemba Walker,1684.8,0.077,0.723,1.6,0.138,1.236,2.9,0.467,0.894,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.144,2.9,0.06,1.069,1.2,0.02,1.455,0.4,0.033,1.055,0.7,0.013,1.318,0.3,0.053,0.778,1.1
Kendall Marshall,153.0,0.114,0.737,0.6,0.084,0.429,0.5,0.293,0.408,1.6,0.0,0.0,0.0,0.06,0.8,0.3,0.281,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.125,0.5
Kendrick Perkins,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,1.0,0.8,0.18,0.478,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.188,1.083,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.043,0.6
Kenneth Faried,810.7,0.022,0.444,0.3,0.133,1.324,1.6,0.0,0.0,0.0,0.162,1.129,2.0,0.115,0.936,1.4,0.052,0.643,0.6,0.0,0.0,0.0,0.208,1.166,2.5,0.0,0.0,0.0,0.213,1.052,2.6,0.091,0.5,1.1
Kent Bazemore,930.0,0.048,1.0,0.6,0.234,1.074,2.9,0.151,0.593,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.986,3.7,0.068,0.683,0.8,0.089,1.159,1.1,0.046,1.279,0.6,0.015,1.0,0.2,0.046,0.605,0.6
Kentavious Caldwell-Pope,1155.1999999999998,0.05,0.81,0.8,0.222,1.19,3.4,0.224,0.823,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.899,3.9,0.052,0.754,0.8,0.032,1.432,0.5,0.081,0.681,1.2,0.034,1.1,0.5,0.047,0.782,0.7
Kevin Durant,1828.8,0.149,0.989,3.8,0.151,1.318,3.8,0.19,0.934,4.8,0.055,1.08,1.4,0.081,1.235,2.1,0.11,1.129,2.8,0.022,1.25,0.6,0.04,1.493,1.0,0.141,0.973,3.6,0.013,1.174,0.3,0.048,0.851,1.2
Kevin Garnett,125.4,0.0,0.0,0.0,0.093,1.077,0.3,0.0,0.0,0.0,0.2,1.214,0.7,0.186,0.923,0.7,0.257,0.833,0.9,0.0,0.0,0.0,0.093,0.846,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.235,0.4
Kevin Love,1255.0999999999997,0.033,0.929,0.5,0.09,1.096,1.5,0.0,0.0,0.0,0.153,0.953,2.5,0.246,0.981,4.0,0.263,1.063,4.3,0.015,0.737,0.2,0.043,1.019,0.7,0.046,1.034,0.8,0.056,0.887,0.9,0.052,0.394,0.9
Kevin Martin,436.79999999999995,0.131,0.93,1.5,0.154,1.239,1.7,0.154,0.657,1.7,0.0,0.0,0.0,0.041,0.778,0.5,0.149,0.862,1.7,0.053,0.696,0.6,0.046,1.35,0.5,0.22,1.0,2.5,0.0,0.0,0.0,0.044,0.895,0.5
Kevin Seraphin,259.7,0.054,0.857,0.3,0.058,0.8,0.3,0.0,0.0,0.0,0.136,0.857,0.7,0.434,0.625,2.3,0.07,0.667,0.4,0.0,0.0,0.0,0.109,1.107,0.6,0.0,0.0,0.0,0.047,1.0,0.2,0.089,0.261,0.5
Khris Middleton,1445.6999999999998,0.111,0.963,2.0,0.136,1.245,2.5,0.18,0.782,3.3,0.017,0.84,0.3,0.081,0.855,1.5,0.164,1.059,3.0,0.103,1.047,1.9,0.021,0.933,0.4,0.118,0.977,2.2,0.013,0.579,0.2,0.055,0.837,1.0
Kirk Hinrich,136.5,0.0,0.0,0.0,0.205,1.194,0.9,0.278,0.738,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.816,1.1,0.086,1.308,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.083,0.3
Klay Thompson,1600.0,0.05,0.802,1.0,0.175,1.24,3.5,0.071,0.93,1.4,0.009,0.714,0.2,0.037,0.797,0.7,0.17,1.178,3.4,0.036,1.207,0.7,0.084,1.221,1.7,0.31,1.054,6.3,0.012,1.211,0.2,0.045,0.89,0.9
Kobe Bryant,1353.0000000000002,0.199,0.712,4.0,0.096,0.984,2.0,0.21,0.836,4.3,0.009,0.833,0.2,0.136,0.852,2.8,0.127,0.982,2.6,0.069,0.763,1.4,0.018,0.958,0.4,0.072,0.959,1.5,0.019,1.115,0.4,0.044,0.525,0.9
Kosta Koufos,522.6,0.0,0.0,0.0,0.078,1.071,0.5,0.0,0.0,0.0,0.21,0.991,1.4,0.132,0.718,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.327,1.142,2.3,0.0,0.0,0.0,0.171,1.174,1.2,0.056,0.2,0.4
Kostas Papanikolaou,78.00000000000001,0.0,0.0,0.0,0.118,0.727,0.4,0.14,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.376,0.771,1.3,0.108,1.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.455,0.4
Kris Humphries,199.50000000000003,0.0,0.0,0.0,0.133,1.192,0.9,0.0,0.0,0.0,0.256,1.12,1.8,0.0,0.0,0.0,0.349,0.809,2.4,0.0,0.0,0.0,0.168,1.087,1.1,0.0,0.0,0.0,0.092,0.944,0.6,0.117,1.125,0.8
Kristaps Porzingis,1101.6,0.061,0.765,0.9,0.072,0.95,1.1,0.012,0.615,0.2,0.137,1.072,2.1,0.15,0.821,2.3,0.248,0.812,3.8,0.0,0.0,0.0,0.107,1.125,1.7,0.075,0.893,1.2,0.072,1.235,1.1,0.058,0.708,0.9
Kyle Anderson,374.40000000000003,0.136,1.132,0.7,0.156,0.787,0.8,0.097,0.895,0.5,0.0,0.0,0.0,0.097,0.737,0.5,0.279,1.018,1.4,0.049,0.526,0.2,0.041,1.25,0.2,0.0,0.0,0.0,0.036,0.643,0.2,0.067,0.462,0.3
Kyle Korver,712.0,0.0,0.0,0.0,0.139,1.16,1.3,0.068,0.918,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.127,2.2,0.132,0.958,1.2,0.035,1.16,0.3,0.314,1.0,2.8,0.0,0.0,0.0,0.058,0.333,0.5
Kyle Lowry,1640.1,0.098,0.931,2.1,0.168,1.208,3.6,0.357,0.863,7.6,0.007,1.417,0.2,0.018,0.733,0.4,0.157,1.156,3.3,0.055,1.079,1.2,0.007,1.727,0.1,0.061,0.89,1.3,0.012,0.895,0.2,0.06,0.732,1.3
Kyle O'Quinn,364.0,0.064,0.957,0.4,0.064,1.174,0.4,0.0,0.0,0.0,0.197,0.775,1.1,0.183,0.727,1.0,0.147,0.887,0.8,0.0,0.0,0.0,0.142,1.078,0.8,0.0,0.0,0.0,0.1,1.167,0.6,0.086,0.323,0.5
Kyle Singler,251.6,0.0,0.0,0.0,0.185,1.14,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.817,1.6,0.055,0.267,0.2,0.125,0.853,0.5,0.0,0.0,0.0,0.089,0.958,0.4,0.063,0.353,0.3
Kyrie Irving,1075.9,0.143,0.948,2.9,0.131,1.214,2.6,0.436,0.893,8.8,0.0,0.0,0.0,0.019,0.8,0.4,0.107,0.965,2.2,0.043,0.717,0.9,0.013,1.5,0.3,0.043,1.022,0.9,0.014,0.667,0.3,0.049,0.827,1.0
LaMarcus Aldridge,1272.8,0.012,0.933,0.2,0.048,1.419,0.8,0.0,0.0,0.0,0.202,0.903,3.5,0.337,0.998,5.8,0.156,0.865,2.7,0.0,0.0,0.0,0.09,1.435,1.6,0.027,0.686,0.5,0.098,1.413,1.7,0.024,0.484,0.4
Lamar Patterson,87.5,0.0,0.0,0.0,0.114,1.615,0.4,0.114,0.385,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.592,1.4,0.0,0.0,0.0,0.096,1.273,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Stephenson,389.90000000000003,0.31,0.793,4.7,0.113,0.932,1.7,0.218,0.976,3.3,0.0,0.0,0.0,0.051,0.75,0.8,0.156,1.033,2.3,0.038,1.067,0.6,0.036,1.571,0.5,0.0,0.0,0.0,0.038,1.2,0.6,0.049,0.727,0.3
Lance Thomas,472.0,0.066,1.063,0.5,0.131,1.141,1.1,0.06,0.759,0.5,0.025,0.833,0.2,0.053,1.231,0.4,0.39,1.074,3.2,0.0,0.0,0.0,0.086,1.024,0.7,0.057,0.643,0.5,0.039,1.158,0.3,0.078,0.421,0.6
Langston Galloway,696.9999999999999,0.048,0.758,0.4,0.22,1.072,1.9,0.174,0.744,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.907,2.4,0.081,0.786,0.7,0.05,1.343,0.4,0.061,0.738,0.5,0.027,1.105,0.2,0.058,0.525,0.5
Larry Nance Jr.,346.5,0.039,0.857,0.2,0.115,1.537,0.7,0.0,0.0,0.0,0.115,0.829,0.7,0.0,0.0,0.0,0.215,0.779,1.2,0.0,0.0,0.0,0.198,1.155,1.1,0.036,0.615,0.2,0.151,1.019,0.9,0.081,0.586,0.5
Lavoy Allen,450.29999999999995,0.0,0.0,0.0,0.085,1.175,0.5,0.0,0.0,0.0,0.172,1.0,1.0,0.085,0.525,0.5,0.136,0.688,0.8,0.0,0.0,0.0,0.22,1.135,1.3,0.0,0.0,0.0,0.191,1.156,1.1,0.091,0.256,0.5
LeBron James,1869.6000000000001,0.191,0.853,4.7,0.195,1.319,4.8,0.216,0.885,5.3,0.036,1.358,0.9,0.106,0.893,2.6,0.067,1.0,1.6,0.019,1.257,0.5,0.057,1.39,1.4,0.021,0.923,0.5,0.036,1.299,0.9,0.058,0.495,1.4
Leandro Barbosa,442.0,0.058,0.731,0.4,0.273,1.22,1.8,0.144,0.908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.908,1.3,0.053,0.958,0.4,0.036,1.0,0.2,0.156,0.986,1.0,0.0,0.0,0.0,0.067,0.467,0.4
Lou Williams,971.5,0.093,1.187,1.4,0.142,1.058,2.1,0.437,1.014,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.103,1.17,1.5,0.079,0.883,1.1,0.015,1.333,0.2,0.088,0.965,1.3,0.015,1.4,0.2,0.024,0.478,0.3
Luc Mbah a Moute,262.5,0.0,0.0,0.0,0.184,1.102,0.7,0.0,0.0,0.0,0.075,0.75,0.3,0.0,0.0,0.0,0.297,0.861,1.1,0.0,0.0,0.0,0.248,1.091,0.9,0.0,0.0,0.0,0.083,0.636,0.3,0.049,0.231,0.2
Luis Scola,691.6,0.0,0.0,0.0,0.136,1.427,1.3,0.0,0.0,0.0,0.184,0.831,1.7,0.155,0.725,1.4,0.294,0.966,2.7,0.0,0.0,0.0,0.078,1.091,0.7,0.0,0.0,0.0,0.082,0.931,0.8,0.051,0.5,0.5
Luke Babbitt,305.5,0.045,0.467,0.3,0.139,1.196,1.0,0.069,1.043,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.945,3.1,0.048,1.188,0.3,0.0,0.0,0.0,0.108,1.0,0.8,0.066,0.909,0.5,0.0,0.0,0.0
Luol Deng,924.9999999999999,0.043,0.487,0.5,0.155,1.326,1.9,0.029,0.846,0.4,0.07,1.0,0.9,0.067,0.639,0.8,0.355,0.95,4.4,0.019,1.059,0.2,0.095,1.276,1.2,0.045,0.61,0.6,0.069,1.349,0.9,0.054,0.633,0.7
Manu Ginobili,562.6,0.062,1.056,0.6,0.098,1.158,1.0,0.238,0.691,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.272,1.113,2.7,0.077,0.956,0.8,0.068,1.2,0.7,0.079,1.043,0.8,0.0,0.0,0.0,0.068,0.375,0.7
Marc Gasol,936.0,0.056,0.885,1.0,0.019,1.167,0.3,0.0,0.0,0.0,0.221,1.087,4.0,0.402,0.888,7.2,0.105,0.704,1.9,0.0,0.0,0.0,0.082,1.26,1.5,0.014,0.769,0.3,0.032,0.767,0.6,0.067,0.476,1.2
Marcelo Huertas,307.40000000000003,0.031,0.9,0.2,0.138,0.636,0.8,0.484,0.774,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.816,0.7,0.059,0.526,0.4,0.034,1.273,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.129,0.6
Marcin Gortat,967.5,0.011,0.909,0.1,0.076,1.23,1.0,0.0,0.0,0.0,0.231,1.212,3.0,0.156,0.895,2.0,0.016,0.938,0.2,0.0,0.0,0.0,0.314,1.134,4.1,0.0,0.0,0.0,0.107,1.01,1.4,0.082,0.313,1.1
Marco Belinelli,748.0,0.0,0.0,0.0,0.13,1.34,1.5,0.133,0.569,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.814,2.3,0.093,0.662,1.0,0.038,1.345,0.4,0.336,0.977,3.8,0.0,0.0,0.0,0.047,0.333,0.5
Marcus Morris Sr.,1192.0,0.146,0.806,2.2,0.11,1.121,1.6,0.123,0.714,1.8,0.043,0.824,0.6,0.138,0.988,2.1,0.227,1.118,3.4,0.033,0.725,0.5,0.02,1.667,0.3,0.048,0.845,0.7,0.043,1.038,0.7,0.069,0.578,1.0
Marcus Smart,683.1999999999999,0.047,0.656,0.5,0.168,0.922,1.9,0.182,0.774,2.0,0.0,0.0,0.0,0.061,0.81,0.7,0.252,0.785,2.8,0.059,0.725,0.7,0.05,1.176,0.6,0.029,0.6,0.3,0.067,0.957,0.8,0.081,0.618,0.9
Marcus Thornton,498.2,0.046,0.652,0.5,0.184,0.957,2.0,0.214,0.907,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.91,2.8,0.066,0.545,0.7,0.044,0.955,0.5,0.078,1.359,0.8,0.034,1.294,0.4,0.058,0.931,0.6
Mario Chalmers,627.0,0.058,1.0,0.7,0.152,1.096,1.7,0.399,0.887,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.923,1.9,0.06,1.081,0.7,0.023,1.429,0.3,0.024,0.6,0.3,0.023,0.929,0.3,0.09,0.768,1.0
Mario Hezonja,529.3000000000001,0.043,0.826,0.3,0.159,1.14,1.1,0.204,0.627,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.913,1.7,0.074,1.25,0.5,0.031,1.176,0.2,0.139,0.787,0.9,0.026,1.143,0.2,0.057,0.419,0.4
Markel Brown,415.99999999999994,0.031,0.462,0.2,0.172,1.125,1.1,0.236,0.717,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.893,1.9,0.038,0.313,0.3,0.045,1.158,0.3,0.088,0.838,0.6,0.033,1.0,0.2,0.064,0.741,0.4
Markieff Morris,548.5999999999999,0.109,0.689,1.6,0.119,1.024,1.6,0.023,0.538,0.3,0.142,0.962,2.1,0.247,0.727,3.7,0.246,0.954,3.2,0.0,0.0,0.0,0.064,0.889,0.9,0.048,1.148,0.7,0.045,1.25,0.6,0.087,0.449,1.3
Marreese Speights,561.6,0.051,0.759,0.4,0.07,1.35,0.6,0.0,0.0,0.0,0.218,1.081,1.7,0.086,0.776,0.7,0.189,0.944,1.5,0.0,0.0,0.0,0.102,0.914,0.8,0.107,0.852,0.8,0.107,0.738,0.8,0.065,0.27,0.5
Marvin Williams,882.9,0.0,0.0,0.0,0.081,1.127,0.9,0.021,0.833,0.2,0.148,1.131,1.6,0.043,1.158,0.5,0.395,1.121,4.3,0.037,1.25,0.4,0.064,1.179,0.7,0.046,0.925,0.5,0.09,1.076,1.0,0.071,0.694,0.8
Mason Plumlee,811.8000000000002,0.054,0.614,0.5,0.127,1.125,1.3,0.0,0.0,0.0,0.208,0.982,2.1,0.086,0.873,0.9,0.043,0.629,0.4,0.0,0.0,0.0,0.23,1.116,2.3,0.0,0.0,0.0,0.114,0.947,1.1,0.125,0.437,1.3
Matt Barnes,881.6,0.029,0.6,0.3,0.207,0.972,2.4,0.053,0.739,0.6,0.033,1.207,0.4,0.023,0.45,0.3,0.311,0.937,3.6,0.031,0.778,0.4,0.093,0.975,1.1,0.07,0.705,0.8,0.062,1.019,0.7,0.086,0.427,1.0
Matthew Dellavedova,638.4000000000001,0.034,0.591,0.3,0.09,1.017,0.8,0.467,0.682,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,1.24,2.0,0.06,0.821,0.5,0.017,1.636,0.1,0.02,1.0,0.2,0.0,0.0,0.0,0.062,0.425,0.5
Maurice Harkless,514.8,0.037,0.789,0.2,0.167,1.23,1.1,0.062,0.688,0.4,0.021,0.455,0.1,0.044,0.478,0.3,0.281,0.856,1.9,0.035,1.167,0.2,0.125,1.354,0.8,0.046,0.875,0.3,0.129,1.045,0.9,0.054,0.464,0.4
Metta World Peace,196.0,0.114,0.6,0.7,0.087,0.684,0.5,0.1,1.045,0.6,0.0,0.0,0.0,0.174,0.605,1.1,0.283,1.048,1.8,0.091,0.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.75,0.3,0.0,0.0,0.0
Meyers Leonard,518.5,0.0,0.0,0.0,0.068,1.167,0.6,0.0,0.0,0.0,0.264,1.086,2.3,0.058,0.871,0.5,0.354,1.005,3.1,0.0,0.0,0.0,0.072,1.026,0.6,0.024,1.308,0.2,0.041,0.682,0.4,0.094,0.38,0.8
Michael Beasley,244.0,0.175,0.977,2.2,0.151,1.474,1.9,0.052,0.615,0.7,0.124,0.645,1.6,0.056,0.786,0.7,0.203,1.078,2.5,0.0,0.0,0.0,0.08,1.05,1.0,0.0,0.0,0.0,0.072,1.278,0.9,0.052,0.615,0.7
Michael Carter-Williams,777.5999999999999,0.118,0.902,1.7,0.133,1.087,1.9,0.325,0.709,4.7,0.0,0.0,0.0,0.047,0.432,0.7,0.147,0.852,2.1,0.024,1.053,0.4,0.082,1.125,1.2,0.013,0.2,0.2,0.029,0.739,0.4,0.079,0.355,1.1
Michael Kidd-Gilchrist,64.39999999999999,0.0,0.0,0.0,0.3,1.333,3.4,0.175,1.143,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.706,2.4,0.0,0.0,0.0,0.125,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Conley,879.1999999999999,0.064,1.018,1.0,0.114,0.949,1.8,0.433,0.86,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.064,1.9,0.094,0.988,1.5,0.026,1.609,0.4,0.08,1.157,1.3,0.014,1.333,0.2,0.048,0.786,0.8
Mike Dunleavy,217.00000000000003,0.0,0.0,0.0,0.154,1.2,1.1,0.057,0.462,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.281,1.078,2.1,0.118,0.667,0.9,0.114,1.538,0.8,0.171,0.744,1.3,0.0,0.0,0.0,0.048,0.545,0.4
Mike Scott,420.0,0.0,0.0,0.0,0.159,1.197,0.9,0.0,0.0,0.0,0.188,1.107,1.1,0.081,1.056,0.5,0.282,1.032,1.7,0.0,0.0,0.0,0.152,1.147,0.9,0.0,0.0,0.0,0.056,0.8,0.3,0.036,0.0,0.2
Miles Plumlee,292.8,0.0,0.0,0.0,0.056,1.353,0.3,0.0,0.0,0.0,0.203,1.443,1.0,0.123,1.027,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.309,1.0,1.5,0.0,0.0,0.0,0.173,0.923,0.9,0.093,0.429,0.5
Mirza Teletovic,932.2,0.029,1.037,0.3,0.137,1.142,1.6,0.013,0.583,0.2,0.089,1.036,1.1,0.135,0.912,1.6,0.325,1.139,3.8,0.047,0.659,0.6,0.02,1.158,0.2,0.121,0.929,1.4,0.04,1.351,0.5,0.044,0.634,0.5
Mo Williams,369.0,0.04,0.933,0.4,0.147,0.855,1.3,0.432,0.778,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,1.116,1.7,0.069,0.962,0.6,0.0,0.0,0.0,0.043,1.063,0.4,0.0,0.0,0.0,0.069,0.923,0.6
Monta Ellis,1296.0000000000002,0.073,0.76,1.2,0.175,1.026,2.8,0.383,0.779,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.147,1.005,2.4,0.067,0.682,1.1,0.019,1.28,0.3,0.056,0.838,0.9,0.014,1.222,0.2,0.055,0.583,0.9
Myles Turner,648.0,0.04,0.769,0.4,0.074,1.313,0.8,0.0,0.0,0.0,0.278,0.839,3.0,0.219,0.845,2.4,0.083,0.815,0.9,0.0,0.0,0.0,0.139,1.433,1.5,0.025,0.75,0.3,0.068,1.25,0.7,0.073,0.532,0.8
Nemanja Bjelica,294.0,0.101,0.71,0.5,0.094,1.31,0.5,0.0,0.0,0.0,0.124,1.368,0.6,0.046,0.643,0.2,0.326,0.99,1.7,0.0,0.0,0.0,0.078,1.708,0.4,0.0,0.0,0.0,0.088,0.963,0.5,0.104,0.375,0.5
Nene,535.8000000000001,0.066,1.0,0.6,0.075,1.146,0.7,0.0,0.0,0.0,0.169,0.957,1.6,0.31,0.888,3.0,0.061,0.667,0.6,0.0,0.0,0.0,0.213,1.293,2.0,0.0,0.0,0.0,0.035,0.842,0.3,0.059,0.406,0.6
Nerlens Noel,844.2000000000002,0.093,0.532,1.2,0.104,1.292,1.3,0.0,0.0,0.0,0.184,0.936,2.3,0.102,0.678,1.3,0.083,0.592,1.1,0.0,0.0,0.0,0.212,1.116,2.7,0.0,0.0,0.0,0.128,1.083,1.6,0.085,0.264,1.1
Nick Collison,147.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.909,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.857,0.7,0.0,0.0,0.0,0.209,0.917,0.6,0.174,0.2,0.5
