PLAYER_NAME,total_poss,iso_freq,iso_ppp,iso_total_poss,tr_freq,tr_ppp,tr_total_poss,prb_freq,prb_ppp,prb_total_poss,prr_freq,prr_ppp,prr_total_poss,pu_freq,pu_ppp,pu_total_poss,su_freq,su_ppp,su_total_poss,ho_freq,ho_ppp,ho_total_poss,cut_freq,cut_ppp,cut_total_poss,os_freq,os_ppp,os_total_poss,putback_freq,putback_ppp,putback_total_poss,misc_freq,misc_ppp,misc_total_poss
Jarrett Allen,792.0,0.0,0.0,0.0,0.061,1.265,0.6,0.0,0.0,0.0,0.368,1.173,3.7,0.0,0.0,0.0,0.059,0.319,0.6,0.0,0.0,0.0,0.262,1.316,2.6,0.0,0.0,0.0,0.146,1.085,1.5,0.094,0.587,0.9
Jason Smith,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,1.077,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Adams,122.10000000000001,0.0,0.0,0.0,0.19,0.462,0.8,0.314,0.628,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.299,1.22,1.2,0.088,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Brown,976.8,0.03,0.586,0.4,0.297,1.062,3.9,0.059,0.845,0.8,0.0,0.0,0.0,0.081,0.863,1.1,0.321,1.038,4.3,0.048,0.979,0.6,0.054,1.132,0.7,0.032,0.839,0.4,0.043,0.952,0.6,0.031,0.6,0.4
Jayson Tatum,1271.9,0.128,0.63,2.1,0.193,1.152,3.1,0.15,0.91,2.4,0.022,0.964,0.4,0.081,0.902,1.3,0.182,1.039,2.9,0.057,1.014,0.9,0.054,1.25,0.9,0.07,0.989,1.1,0.027,1.176,0.4,0.036,0.867,0.6
Jeff Green,877.7999999999998,0.041,0.806,0.5,0.16,1.264,1.8,0.026,0.87,0.3,0.126,1.245,1.4,0.088,1.013,1.0,0.331,1.073,3.8,0.019,1.176,0.2,0.078,1.368,0.9,0.016,0.786,0.2,0.045,1.282,0.5,0.07,0.344,0.8
Jeff Teague,567.0,0.135,0.821,1.9,0.166,1.198,2.3,0.448,0.757,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.901,1.7,0.026,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.738,1.0
Jemerrio Jones,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerami Grant,948.0,0.022,0.571,0.3,0.185,1.229,2.3,0.0,0.0,0.0,0.155,1.087,1.9,0.074,1.085,0.9,0.354,1.05,4.3,0.0,0.0,0.0,0.106,1.324,1.3,0.0,0.0,0.0,0.045,1.302,0.5,0.037,0.639,0.5
Jeremy Lamb,1153.4,0.11,0.898,1.6,0.148,1.237,2.2,0.244,0.923,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.219,1.039,3.2,0.075,1.057,1.1,0.034,1.375,0.5,0.089,1.087,1.3,0.038,1.114,0.6,0.034,0.85,0.5
Jeremy Lin,535.5,0.029,0.813,0.3,0.218,1.238,2.4,0.422,0.941,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.85,1.6,0.102,0.947,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.571,0.5
Jerian Grant,276.0,0.08,0.826,0.4,0.091,1.5,0.4,0.329,0.691,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.311,1.045,1.5,0.063,1.056,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.208,0.4
Jerryd Bayless,265.2,0.088,0.417,0.7,0.102,0.679,0.8,0.412,0.788,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.972,2.1,0.047,0.846,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.294,0.5
Jevon Carter,214.49999999999997,0.091,0.81,0.5,0.204,0.979,1.2,0.313,0.583,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.727,1.4,0.043,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,1.091,0.3
Jimmer Fredette,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.533,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Butler,962.5,0.102,0.99,1.8,0.166,1.226,2.9,0.252,0.835,4.4,0.0,0.0,0.0,0.072,0.797,1.3,0.105,1.069,1.8,0.084,1.037,1.5,0.072,1.681,1.3,0.044,1.19,0.8,0.054,1.038,0.9,0.046,0.795,0.8
Joakim Noah,315.0,0.066,0.81,0.5,0.088,1.071,0.7,0.0,0.0,0.0,0.284,1.056,2.1,0.076,0.417,0.6,0.073,0.957,0.5,0.0,0.0,0.0,0.211,1.224,1.6,0.0,0.0,0.0,0.117,0.892,0.9,0.082,0.269,0.6
Jodie Meeks,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,1.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Harris,912.0,0.0,0.0,0.0,0.121,1.107,1.5,0.032,0.8,0.4,0.019,0.889,0.2,0.0,0.0,0.0,0.296,1.117,3.6,0.091,0.976,1.1,0.043,1.425,0.5,0.301,1.288,3.7,0.028,0.846,0.3,0.061,0.679,0.7
Joe Ingles,1025.0,0.032,0.971,0.4,0.11,1.096,1.4,0.313,0.763,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,1.132,2.9,0.121,0.984,1.5,0.0,0.0,0.0,0.116,1.016,1.5,0.01,0.818,0.1,0.056,0.627,0.7
Joel Embiid,1727.9999999999998,0.064,0.811,1.7,0.1,1.156,2.7,0.03,0.962,0.8,0.076,0.947,2.1,0.299,1.048,8.1,0.155,0.978,4.2,0.009,0.733,0.2,0.088,1.316,2.4,0.027,0.766,0.7,0.07,1.281,1.9,0.081,0.607,2.2
John Collins,1026.0,0.023,0.292,0.4,0.112,1.25,1.9,0.0,0.0,0.0,0.189,1.245,3.3,0.106,1.009,1.8,0.171,0.972,3.0,0.01,1.3,0.2,0.164,1.318,2.8,0.0,0.0,0.0,0.145,1.166,2.5,0.068,0.634,1.2
John Henson,55.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,1.45,1.4,0.0,0.0,0.0,0.31,0.769,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,1.0,0.7,0.0,0.0,0.0
John Jenkins,101.19999999999999,0.0,0.0,0.0,0.085,0.9,0.5,0.169,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.347,1.049,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.966,1.3,0.0,0.0,0.0,0.0,0.0,0.0
John Wall,732.8,0.238,0.827,5.6,0.205,0.942,4.8,0.326,0.869,7.7,0.0,0.0,0.0,0.017,0.462,0.4,0.14,1.181,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.2,1.1
Johnathan Williams,134.39999999999998,0.0,0.0,0.0,0.162,1.625,1.0,0.0,0.0,0.0,0.223,0.939,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209,1.226,1.3,0.0,0.0,0.0,0.223,1.121,1.4,0.074,0.273,0.5
Jon Leuer,140.60000000000002,0.0,0.0,0.0,0.124,1.222,0.5,0.0,0.0,0.0,0.145,1.095,0.6,0.124,0.944,0.5,0.138,0.55,0.5,0.0,0.0,0.0,0.221,1.313,0.8,0.0,0.0,0.0,0.09,1.538,0.3,0.124,0.556,0.5
Jonah Bolden,206.8,0.0,0.0,0.0,0.178,1.105,0.9,0.0,0.0,0.0,0.113,1.0,0.5,0.0,0.0,0.0,0.362,1.052,1.8,0.0,0.0,0.0,0.099,1.0,0.5,0.0,0.0,0.0,0.085,1.333,0.4,0.122,0.308,0.6
Jonas Jerebko,430.7,0.0,0.0,0.0,0.169,1.397,1.0,0.0,0.0,0.0,0.067,0.862,0.4,0.025,1.091,0.2,0.403,0.971,2.4,0.0,0.0,0.0,0.09,1.308,0.5,0.067,1.414,0.4,0.083,1.0,0.5,0.079,0.529,0.5
Jonas Valanciunas,423.9,0.045,0.647,0.9,0.085,0.931,1.0,0.0,0.0,0.0,0.284,1.258,3.2,0.293,1.118,5.8,0.093,0.771,1.8,0.0,0.0,0.0,0.164,1.179,1.9,0.0,0.0,0.0,0.131,1.204,2.6,0.085,0.621,1.0
Jonathan Isaac,757.5,0.031,1.217,0.3,0.138,1.32,1.4,0.036,0.519,0.4,0.032,0.75,0.3,0.029,0.591,0.3,0.419,0.892,4.2,0.037,0.964,0.4,0.103,1.234,1.0,0.017,1.077,0.2,0.096,1.0,1.0,0.061,0.457,0.6
Jonathon Simmons,369.0,0.083,0.903,0.8,0.115,1.047,1.0,0.351,0.55,3.2,0.0,0.0,0.0,0.027,1.1,0.2,0.204,0.789,1.9,0.086,0.563,0.8,0.04,1.533,0.4,0.0,0.0,0.0,0.027,1.1,0.2,0.054,0.75,0.5
Jordan Bell,251.60000000000002,0.079,0.6,0.3,0.142,1.083,0.5,0.0,0.0,0.0,0.157,0.575,0.6,0.047,0.417,0.2,0.134,0.912,0.5,0.0,0.0,0.0,0.24,1.148,0.9,0.0,0.0,0.0,0.079,1.2,0.3,0.114,0.517,0.4
Jordan Clarkson,1368.8999999999996,0.135,0.834,2.3,0.122,1.26,2.1,0.306,0.944,5.2,0.0,0.0,0.0,0.019,0.815,0.3,0.14,1.036,2.4,0.095,0.841,1.6,0.036,1.2,0.6,0.072,0.98,1.2,0.033,0.957,0.6,0.035,0.542,0.6
Jordan McRae,121.5,0.0,0.0,0.0,0.201,1.25,1.2,0.296,0.957,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.837,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Calderon,137.2,0.0,0.0,0.0,0.075,0.167,0.2,0.441,0.803,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.255,1.024,0.8,0.124,0.45,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Hart,536.0,0.0,0.0,0.0,0.331,1.082,2.7,0.054,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.959,2.5,0.045,0.96,0.4,0.051,1.286,0.4,0.118,0.831,1.0,0.024,1.154,0.2,0.054,0.4,0.4
Josh Jackson,1113.9,0.053,0.61,0.7,0.182,0.837,2.6,0.235,0.785,3.3,0.0,0.0,0.0,0.012,0.923,0.2,0.298,0.798,4.2,0.056,0.903,0.8,0.041,1.457,0.6,0.04,0.886,0.6,0.037,0.756,0.5,0.041,0.587,0.6
Josh Okogie,651.1999999999999,0.028,0.778,0.2,0.283,0.94,2.5,0.067,0.93,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.387,0.824,3.4,0.056,0.75,0.5,0.068,1.295,0.6,0.02,0.462,0.2,0.04,1.0,0.4,0.05,0.406,0.4
Josh Richardson,1233.7,0.024,0.6,0.4,0.113,1.122,1.9,0.318,0.807,5.4,0.0,0.0,0.0,0.011,1.0,0.2,0.223,1.054,3.8,0.141,1.006,2.4,0.039,1.375,0.7,0.059,0.945,1.0,0.018,1.045,0.3,0.048,0.712,0.8
Jrue Holiday,1467.3,0.115,0.806,2.5,0.164,1.079,3.6,0.359,0.877,7.9,0.0,0.0,0.0,0.018,1.038,0.4,0.114,0.952,2.5,0.085,0.912,1.9,0.037,1.519,0.8,0.037,1.056,0.8,0.022,1.0,0.5,0.044,0.831,1.0
Juancho Hernangomez,378.0,0.0,0.0,0.0,0.134,1.154,0.7,0.0,0.0,0.0,0.036,0.857,0.2,0.036,1.0,0.2,0.393,1.105,2.2,0.065,0.64,0.4,0.109,1.571,0.6,0.041,0.438,0.2,0.109,1.0,0.6,0.052,0.7,0.3
Julian Washburn,32.4,0.0,0.0,0.0,0.193,1.182,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386,0.364,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julius Randle,1511.1000000000001,0.122,0.945,2.5,0.175,1.087,3.6,0.028,0.667,0.6,0.067,1.337,1.4,0.163,0.923,3.4,0.169,1.02,3.5,0.011,1.353,0.2,0.092,1.29,1.9,0.023,1.286,0.5,0.086,1.154,1.8,0.064,0.635,1.3
Justin Holiday,478.80000000000007,0.026,0.917,0.3,0.171,1.367,1.8,0.078,0.528,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.993,3.8,0.1,0.761,1.2,0.085,1.282,0.9,0.192,1.114,2.3,0.033,0.667,0.3,0.05,0.522,0.6
Justin Jackson,330.59999999999997,0.0,0.0,0.0,0.26,1.33,1.7,0.056,0.789,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.908,2.7,0.062,0.952,0.4,0.091,1.684,0.7,0.068,1.0,0.4,0.048,1.5,0.3,0.032,0.364,0.2
Justise Winslow,950.4,0.037,0.543,0.5,0.162,0.916,2.3,0.304,0.638,4.4,0.0,0.0,0.0,0.01,0.7,0.2,0.29,1.108,4.2,0.057,1.093,0.8,0.042,1.175,0.6,0.012,0.364,0.2,0.027,1.0,0.4,0.055,0.623,0.8
Jusuf Nurkic,1166.4,0.01,0.583,0.2,0.043,1.14,0.7,0.0,0.0,0.0,0.246,1.126,4.0,0.217,0.857,3.5,0.066,0.792,1.1,0.0,0.0,0.0,0.15,1.217,2.4,0.0,0.0,0.0,0.161,0.989,2.6,0.107,0.516,1.7
Kadeem Allen,171.0,0.068,0.692,0.7,0.157,0.933,1.6,0.366,0.886,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.236,1.311,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.667,0.6
Karl-Anthony Towns,1724.8,0.084,0.884,1.9,0.069,1.132,1.6,0.0,0.0,0.0,0.142,1.19,3.2,0.302,1.019,6.8,0.143,1.096,3.2,0.0,0.0,0.0,0.041,1.486,0.9,0.033,1.086,0.8,0.112,1.19,2.5,0.068,0.644,1.5
Kawhi Leonard,1416.0,0.165,1.047,3.9,0.178,1.307,4.2,0.268,1.005,6.3,0.0,0.0,0.0,0.094,0.963,2.2,0.111,1.146,2.6,0.044,1.032,1.1,0.024,1.441,0.6,0.041,1.136,1.0,0.027,1.256,0.7,0.043,1.0,1.0
Keita Bates-Diop,159.0,0.0,0.0,0.0,0.225,1.184,1.3,0.071,0.667,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.776,1.6,0.071,0.833,0.4,0.124,1.619,0.7,0.0,0.0,0.0,0.077,0.769,0.4,0.089,0.2,0.5
Kelly Olynyk,750.5000000000001,0.024,1.167,0.2,0.104,1.192,1.0,0.023,1.0,0.2,0.156,1.043,1.5,0.076,1.14,0.7,0.288,1.009,2.7,0.064,0.833,0.6,0.081,1.557,0.8,0.029,1.0,0.3,0.043,0.844,0.4,0.113,0.659,1.1
Kelly Oubre Jr.,676.0,0.029,1.2,0.5,0.221,0.987,3.8,0.201,0.926,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.276,1.011,4.7,0.049,0.879,0.8,0.056,1.211,1.0,0.06,1.098,1.0,0.055,1.054,0.9,0.047,0.844,0.8
Kemba Walker,2066.4000000000005,0.082,1.029,2.1,0.159,1.067,4.0,0.468,1.007,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.979,2.4,0.078,0.944,2.0,0.008,0.647,0.2,0.067,0.921,1.7,0.008,1.25,0.2,0.033,0.855,0.8
Kenneth Faried,277.5,0.0,0.0,0.0,0.125,1.25,1.4,0.0,0.0,0.0,0.24,1.29,2.8,0.0,0.0,0.0,0.084,1.042,1.0,0.0,0.0,0.0,0.226,1.154,2.6,0.0,0.0,0.0,0.195,1.125,2.2,0.098,0.536,1.1
Kenrich Williams,303.59999999999997,0.0,0.0,0.0,0.258,1.012,1.8,0.056,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.401,0.899,2.8,0.0,0.0,0.0,0.062,1.35,0.4,0.071,0.87,0.5,0.05,0.375,0.3,0.053,0.588,0.4
Kent Bazemore,891.0999999999999,0.025,0.909,0.3,0.202,1.022,2.7,0.255,0.721,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.223,1.051,3.0,0.142,0.69,1.9,0.03,1.444,0.4,0.037,0.545,0.5,0.019,1.294,0.3,0.062,0.545,0.8
Kentavious Caldwell-Pope,877.4,0.025,0.727,0.3,0.24,1.148,2.6,0.093,0.827,1.0,0.03,1.038,0.3,0.0,0.0,0.0,0.262,1.122,2.8,0.054,1.298,0.6,0.034,1.467,0.4,0.187,0.878,2.0,0.019,0.941,0.2,0.051,0.822,0.5
Kevin Durant,1840.8000000000002,0.156,1.056,3.7,0.211,1.171,4.9,0.19,0.98,4.5,0.021,1.179,0.5,0.106,1.041,2.5,0.088,1.35,2.1,0.037,1.103,0.9,0.04,1.527,0.9,0.089,1.105,2.1,0.012,1.091,0.3,0.049,0.7,1.2
Kevin Huerter,754.8000000000001,0.03,1.0,0.3,0.214,0.988,2.2,0.23,0.753,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.242,1.07,2.5,0.119,0.957,1.2,0.039,1.067,0.4,0.052,0.55,0.5,0.028,1.136,0.3,0.041,0.406,0.4
Kevin Knox II,1132.5,0.044,0.58,0.7,0.16,1.122,2.4,0.198,0.879,3.0,0.019,0.286,0.3,0.016,0.444,0.2,0.291,0.954,4.4,0.1,0.619,1.5,0.024,0.852,0.4,0.073,0.622,1.1,0.039,0.886,0.6,0.036,0.561,0.5
Kevin Love,365.7,0.043,0.813,0.7,0.11,1.122,1.8,0.0,0.0,0.0,0.078,0.759,1.3,0.188,0.829,3.0,0.198,1.135,3.2,0.038,0.571,0.6,0.059,1.091,1.0,0.126,0.957,2.0,0.056,0.952,0.9,0.088,1.0,1.4
Kevon Looney,440.0,0.025,0.727,0.1,0.077,1.559,0.4,0.0,0.0,0.0,0.084,0.892,0.5,0.0,0.0,0.0,0.072,0.969,0.4,0.0,0.0,0.0,0.391,1.347,2.2,0.0,0.0,0.0,0.226,1.19,1.3,0.099,0.295,0.6
Khem Birch,190.0,0.0,0.0,0.0,0.085,1.444,0.4,0.0,0.0,0.0,0.284,1.25,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199,1.333,0.8,0.0,0.0,0.0,0.227,0.938,1.0,0.1,0.524,0.4
Khris Middleton,1409.0999999999997,0.158,1.085,2.9,0.213,1.036,3.9,0.196,0.867,3.6,0.013,1.0,0.2,0.091,0.884,1.7,0.123,1.16,2.3,0.051,0.861,0.9,0.018,0.96,0.3,0.092,0.938,1.7,0.016,0.909,0.3,0.03,0.643,0.5
Klay Thompson,1575.6000000000001,0.046,0.903,0.9,0.182,1.188,3.7,0.04,1.206,0.8,0.011,0.824,0.2,0.052,1.049,1.1,0.134,1.005,2.7,0.071,0.955,1.4,0.075,1.218,1.5,0.342,1.05,6.9,0.015,1.217,0.3,0.034,0.547,0.7
Kosta Koufos,184.79999999999998,0.0,0.0,0.0,0.069,1.692,0.3,0.0,0.0,0.0,0.28,0.736,1.3,0.111,0.762,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.911,1.1,0.0,0.0,0.0,0.127,1.167,0.6,0.127,0.167,0.6
Kris Dunn,616.4000000000001,0.061,0.718,0.8,0.115,0.973,1.6,0.52,0.782,7.2,0.0,0.0,0.0,0.025,1.063,0.3,0.166,0.726,2.3,0.035,1.045,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.7,0.7
Kyle Anderson,335.40000000000003,0.056,0.7,0.5,0.217,1.167,1.8,0.119,0.814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.724,1.3,0.047,0.941,0.4,0.172,1.532,1.4,0.0,0.0,0.0,0.083,1.0,0.7,0.086,0.161,0.7
Kyle Korver,453.6,0.0,0.0,0.0,0.113,1.302,1.0,0.071,0.727,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.276,1.194,2.4,0.229,1.065,2.0,0.0,0.0,0.0,0.236,0.891,2.0,0.0,0.0,0.0,0.043,0.6,0.4
Kyle Kuzma,1330.0,0.064,0.726,1.2,0.231,1.033,4.4,0.091,0.883,1.7,0.067,1.101,1.3,0.069,0.912,1.3,0.223,0.98,4.2,0.023,0.767,0.4,0.077,1.216,1.5,0.083,0.899,1.6,0.027,1.194,0.5,0.045,0.883,0.9
Kyle Lowry,994.5,0.076,0.816,1.2,0.231,0.961,3.5,0.241,0.858,3.7,0.01,0.2,0.2,0.0,0.0,0.0,0.16,1.132,2.4,0.075,1.24,1.2,0.033,1.364,0.5,0.081,0.877,1.2,0.011,0.364,0.2,0.075,0.427,1.2
Kyrie Irving,1507.4999999999998,0.132,0.975,3.0,0.171,1.128,3.9,0.294,0.986,6.6,0.0,0.0,0.0,0.017,1.16,0.4,0.095,1.215,2.1,0.089,0.978,2.0,0.034,1.288,0.8,0.101,1.033,2.3,0.019,1.179,0.4,0.044,0.791,1.0
LaMarcus Aldridge,1636.2,0.032,0.865,0.6,0.04,1.185,0.8,0.0,0.0,0.0,0.194,1.006,3.9,0.427,1.039,8.6,0.069,0.867,1.4,0.0,0.0,0.0,0.079,1.318,1.6,0.013,0.952,0.3,0.102,1.185,2.1,0.043,0.814,0.9
Lance Stephenson,550.8,0.127,0.929,1.0,0.163,0.833,1.3,0.289,0.792,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.241,1.083,2.0,0.022,0.833,0.2,0.033,1.111,0.3,0.034,0.737,0.3,0.033,1.167,0.3,0.047,0.462,0.4
Lance Thomas,211.60000000000002,0.0,0.0,0.0,0.114,1.333,0.6,0.0,0.0,0.0,0.059,0.5,0.3,0.076,0.833,0.4,0.481,0.763,2.5,0.0,0.0,0.0,0.063,1.267,0.3,0.0,0.0,0.0,0.046,1.182,0.2,0.063,0.467,0.3
Landry Shamet,391.50000000000006,0.0,0.0,0.0,0.189,1.284,1.4,0.069,0.963,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.243,1.095,1.8,0.217,1.094,1.6,0.059,1.348,0.4,0.28,1.118,2.7,0.0,0.0,0.0,0.043,0.412,0.3
Langston Galloway,648.0,0.0,0.0,0.0,0.186,1.017,1.5,0.071,0.674,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.373,1.149,3.0,0.192,1.105,1.6,0.023,1.2,0.2,0.099,0.875,0.8,0.02,0.846,0.2,0.028,0.611,0.2
Larry Nance Jr.,629.8000000000001,0.019,0.667,0.2,0.102,1.185,1.0,0.025,0.563,0.2,0.168,1.075,1.6,0.078,0.78,0.7,0.165,0.952,1.6,0.0,0.0,0.0,0.168,1.346,1.6,0.0,0.0,0.0,0.146,1.108,1.4,0.121,0.416,1.1
Lauri Markkanen,961.9999999999999,0.062,0.576,1.1,0.1,0.948,1.8,0.042,0.825,0.8,0.166,1.201,3.1,0.096,0.859,1.8,0.288,1.062,5.3,0.047,0.911,0.9,0.042,1.4,0.8,0.067,0.734,1.2,0.053,1.235,1.0,0.039,0.838,0.7
LeBron James,1468.5,0.175,0.969,4.7,0.214,1.14,5.7,0.281,0.978,7.5,0.023,1.324,0.6,0.082,1.008,2.2,0.059,1.011,1.6,0.014,1.429,0.4,0.037,1.5,1.0,0.02,0.69,0.5,0.027,1.3,0.7,0.068,0.525,1.8
Lonzo Ball,568.6999999999999,0.047,0.926,0.6,0.229,0.939,2.8,0.244,0.688,3.0,0.031,0.667,0.4,0.0,0.0,0.0,0.213,0.797,2.6,0.033,0.895,0.4,0.052,1.267,0.6,0.026,0.533,0.3,0.038,1.0,0.5,0.073,0.5,0.9
Lou Williams,1522.5,0.092,0.957,1.9,0.12,1.005,2.4,0.546,0.957,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.083,1.071,1.7,0.068,0.942,1.4,0.009,1.286,0.2,0.026,0.825,0.5,0.014,0.636,0.3,0.039,0.932,0.8
Luka Doncic,1627.1999999999998,0.112,0.908,2.6,0.136,1.094,3.1,0.383,0.895,8.7,0.0,0.0,0.0,0.051,1.012,1.2,0.107,1.006,2.4,0.059,0.68,1.3,0.015,1.417,0.3,0.041,1.0,0.9,0.028,1.065,0.6,0.066,0.667,1.5
Luke Kennard,598.5000000000001,0.032,1.158,0.3,0.167,1.455,1.6,0.247,0.852,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.963,2.6,0.151,0.956,1.4,0.038,1.652,0.4,0.04,0.625,0.4,0.0,0.0,0.0,0.04,0.542,0.4
Luke Kornet,322.0,0.0,0.0,0.0,0.094,1.097,0.7,0.0,0.0,0.0,0.218,1.028,1.6,0.085,0.464,0.6,0.333,0.982,2.4,0.0,0.0,0.0,0.052,1.529,0.4,0.073,1.042,0.5,0.064,1.143,0.5,0.045,0.533,0.3
Luol Deng,127.6,0.0,0.0,0.0,0.214,1.323,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.563,0.7,0.29,0.762,1.9,0.0,0.0,0.0,0.117,1.529,0.8,0.0,0.0,0.0,0.069,1.1,0.5,0.083,0.583,0.5
Malcolm Brogdon,896.0,0.084,0.947,1.2,0.214,1.228,3.0,0.19,0.825,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.277,1.248,3.9,0.065,1.034,0.9,0.043,1.41,0.6,0.047,1.143,0.7,0.033,1.3,0.5,0.036,0.531,0.5
Malik Beasley,826.1999999999999,0.017,0.357,0.2,0.246,1.328,2.5,0.119,0.918,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.333,1.221,3.4,0.125,0.892,1.3,0.044,1.361,0.4,0.068,1.018,0.7,0.02,0.75,0.2,0.028,0.348,0.3
Malik Monk,700.8000000000001,0.072,0.824,0.7,0.184,1.069,1.8,0.184,0.687,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.317,1.0,3.1,0.083,0.864,0.8,0.022,1.75,0.2,0.094,0.851,0.9,0.0,0.0,0.0,0.028,0.5,0.3
MarShon Brooks,173.99999999999997,0.132,0.519,0.9,0.137,1.071,1.0,0.327,0.97,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.215,0.795,1.5,0.0,0.0,0.0,0.049,1.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Gasol,879.8,0.013,0.75,0.2,0.07,1.081,1.2,0.0,0.0,0.0,0.303,0.996,5.1,0.245,0.849,4.1,0.155,0.891,2.6,0.0,0.0,0.0,0.064,1.175,1.1,0.025,1.318,0.4,0.026,1.043,0.4,0.088,0.705,1.5
