PLAYER_NAME,total_poss,iso_freq,iso_ppp,iso_total_poss,tr_freq,tr_ppp,tr_total_poss,prb_freq,prb_ppp,prb_total_poss,prr_freq,prr_ppp,prr_total_poss,pu_freq,pu_ppp,pu_total_poss,su_freq,su_ppp,su_total_poss,ho_freq,ho_ppp,ho_total_poss,cut_freq,cut_ppp,cut_total_poss,os_freq,os_ppp,os_total_poss,putback_freq,putback_ppp,putback_total_poss,misc_freq,misc_ppp,misc_total_poss
Aaron Gordon,910.6000000000001,0.055,0.76,0.9,0.167,1.112,2.6,0.138,0.64,2.2,0.025,1.217,0.4,0.141,0.922,2.2,0.162,0.85,2.5,0.057,0.635,0.9,0.081,1.608,1.3,0.032,0.448,0.5,0.083,1.053,1.3,0.059,0.5,0.9
Aaron Holiday,585.8000000000001,0.07,1.048,0.7,0.182,0.809,1.9,0.358,0.722,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.249,1.233,2.6,0.06,0.861,0.6,0.0,0.0,0.0,0.02,1.0,0.2,0.0,0.0,0.0,0.041,0.48,0.4
Abdel Nader,268.8,0.0,0.0,0.0,0.182,1.235,1.1,0.096,0.667,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.407,0.895,2.4,0.061,0.706,0.4,0.046,1.615,0.3,0.086,1.375,0.5,0.0,0.0,0.0,0.054,0.733,0.3
Adam Mokoka,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.769,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Admiral Schofield,59.400000000000006,0.0,0.0,0.0,0.161,1.286,0.5,0.0,0.0,0.0,0.126,1.091,0.4,0.0,0.0,0.0,0.402,0.771,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al Horford,738.0,0.035,0.615,0.4,0.154,1.172,1.9,0.0,0.0,0.0,0.185,1.043,2.3,0.23,0.902,2.9,0.202,0.855,2.5,0.0,0.0,0.0,0.051,1.395,0.6,0.023,0.882,0.3,0.048,1.139,0.6,0.061,0.413,0.8
Al-Farouq Aminu,93.60000000000001,0.0,0.0,0.0,0.178,0.571,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.488,2.4,0.0,0.0,0.0,0.119,1.071,0.8,0.0,0.0,0.0,0.119,0.786,0.8,0.0,0.0,0.0
Alec Burks,767.9999999999999,0.071,0.873,1.1,0.127,1.163,2.0,0.358,0.92,5.8,0.0,0.0,0.0,0.039,0.933,0.6,0.132,1.02,2.1,0.097,1.213,1.6,0.036,1.321,0.6,0.073,0.946,1.2,0.018,1.143,0.3,0.045,0.571,0.7
Alen Smailagic,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,1.4,0.8,0.214,1.25,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Caruso,336.3999999999999,0.029,0.7,0.2,0.185,1.238,1.1,0.246,0.619,1.4,0.032,0.818,0.2,0.0,0.0,0.0,0.284,1.031,1.7,0.062,0.714,0.4,0.067,1.304,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.708,0.4
Alex Len,344.0,0.0,0.0,0.0,0.059,1.35,0.5,0.0,0.0,0.0,0.288,1.041,2.5,0.065,0.682,0.6,0.147,0.92,1.3,0.0,0.0,0.0,0.203,1.275,1.7,0.0,0.0,0.0,0.147,1.12,1.3,0.076,0.308,0.7
Alfonzo McKinnie,188.0,0.0,0.0,0.0,0.16,0.912,0.9,0.066,0.571,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.382,0.728,2.0,0.0,0.0,0.0,0.094,1.55,0.5,0.0,0.0,0.0,0.099,1.19,0.5,0.075,0.563,0.4
Allen Crabbe,134.4,0.0,0.0,0.0,0.12,0.895,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399,1.016,2.3,0.215,0.941,1.2,0.0,0.0,0.0,0.114,0.611,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Allonzo Trier,134.4,0.081,0.917,0.5,0.242,1.25,1.5,0.289,1.186,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.201,1.033,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.636,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Andre Drummond,960.4000000000001,0.063,0.787,1.2,0.101,1.02,2.0,0.0,0.0,0.0,0.167,0.957,3.3,0.157,0.914,3.1,0.064,0.613,1.3,0.0,0.0,0.0,0.158,1.111,3.1,0.0,0.0,0.0,0.192,1.054,3.8,0.091,0.25,1.8
Andre Iguodala,36.4,0.0,0.0,0.0,0.236,0.706,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.85,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Wiggins,982.8,0.091,0.8,2.1,0.093,1.109,2.2,0.364,0.863,8.5,0.0,0.0,0.0,0.04,0.974,0.9,0.137,0.896,3.2,0.105,1.01,2.5,0.056,1.527,1.3,0.064,0.968,1.5,0.029,1.0,0.7,0.019,0.947,0.5
Anfernee Simons,617.5,0.117,1.027,1.1,0.142,0.978,1.4,0.313,0.878,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.891,2.3,0.061,0.737,0.6,0.029,1.5,0.3,0.045,1.036,0.4,0.0,0.0,0.0,0.046,0.448,0.4
Ante Zizic,74.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.783,1.0,0.213,0.842,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.247,1.5,1.0,0.0,0.0,0.0,0.135,1.417,0.5,0.0,0.0,0.0
Anthony Davis,1316.0,0.081,0.972,1.9,0.113,1.349,2.7,0.029,0.921,0.7,0.128,1.268,3.0,0.225,0.916,5.3,0.132,1.064,3.1,0.018,0.667,0.4,0.078,1.51,1.8,0.046,0.733,1.1,0.073,1.177,1.7,0.077,1.0,1.8
Anthony Tolliver,145.2,0.0,0.0,0.0,0.136,0.95,0.6,0.0,0.0,0.0,0.19,1.214,0.8,0.0,0.0,0.0,0.442,0.723,2.0,0.0,0.0,0.0,0.068,1.5,0.3,0.0,0.0,0.0,0.068,0.7,0.3,0.082,0.417,0.4
Anzejs Pasecniks,141.6,0.0,0.0,0.0,0.071,1.182,0.5,0.0,0.0,0.0,0.224,0.914,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.103,1.6,0.0,0.0,0.0,0.179,0.929,1.2,0.167,0.615,1.1
Aron Baynes,466.2000000000001,0.0,0.0,0.0,0.051,1.208,0.6,0.0,0.0,0.0,0.263,1.138,2.9,0.09,1.167,1.0,0.206,1.042,2.3,0.0,0.0,0.0,0.122,1.246,1.4,0.024,0.727,0.3,0.116,0.889,1.3,0.113,0.434,1.3
Austin Rivers,480.0,0.201,0.99,1.7,0.177,1.18,1.5,0.149,0.907,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.339,1.018,2.8,0.036,1.056,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.696,0.4
Avery Bradley,431.2,0.0,0.0,0.0,0.215,1.168,1.9,0.152,0.806,1.4,0.023,1.7,0.2,0.0,0.0,0.0,0.29,0.797,2.6,0.113,1.02,1.0,0.066,1.207,0.6,0.073,0.875,0.7,0.0,0.0,0.0,0.045,0.6,0.4
Bam Adebayo,1053.0,0.076,0.863,1.2,0.106,1.098,1.7,0.047,0.98,0.8,0.178,1.17,2.9,0.065,0.899,1.1,0.08,0.857,1.3,0.0,0.0,0.0,0.251,1.162,4.1,0.0,0.0,0.0,0.086,1.022,1.4,0.106,0.446,1.7
Ben McLemore,516.6,0.0,0.0,0.0,0.212,1.157,1.8,0.0,0.0,0.0,0.085,0.913,0.7,0.0,0.0,0.0,0.482,1.261,4.1,0.022,0.167,0.2,0.041,1.591,0.3,0.081,0.932,0.7,0.0,0.0,0.0,0.05,0.556,0.4
Ben Simmons,945.0,0.049,0.978,0.9,0.301,0.975,5.3,0.149,0.814,2.6,0.035,1.061,0.6,0.114,0.907,2.0,0.041,1.308,0.7,0.013,0.667,0.2,0.142,1.328,2.5,0.0,0.0,0.0,0.053,1.0,0.9,0.103,0.485,1.8
Bismack Biyombo,386.9,0.0,0.0,0.0,0.096,1.132,0.7,0.0,0.0,0.0,0.249,0.949,1.8,0.043,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.2,2.5,0.0,0.0,0.0,0.162,0.813,1.2,0.112,0.636,0.8
Blake Griffin,325.8,0.093,0.806,1.7,0.108,1.25,2.0,0.202,0.866,3.7,0.078,0.731,1.4,0.166,0.909,3.1,0.178,0.746,3.3,0.036,0.333,0.7,0.036,0.917,0.7,0.0,0.0,0.0,0.039,0.615,0.7,0.045,0.267,0.8
Boban Marjanovic,128.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1.231,1.1,0.321,0.955,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.667,0.5,0.0,0.0,0.0,0.219,1.367,1.3,0.139,0.316,0.8
Bobby Portis,692.9999999999999,0.043,0.8,0.5,0.094,1.288,1.0,0.0,0.0,0.0,0.158,0.991,1.7,0.205,0.813,2.2,0.271,1.058,2.9,0.0,0.0,0.0,0.046,1.031,0.5,0.03,0.762,0.3,0.088,0.855,0.9,0.05,0.486,0.5
Bogdan Bogdanovic,757.9000000000001,0.064,1.0,0.9,0.136,1.173,2.0,0.246,0.894,3.6,0.0,0.0,0.0,0.014,0.545,0.2,0.258,1.056,3.7,0.099,0.947,1.4,0.034,1.423,0.5,0.095,0.904,1.4,0.0,0.0,0.0,0.039,0.5,0.6
Bojan Bogdanovic,1215.9000000000003,0.095,0.922,1.8,0.162,1.163,3.1,0.138,0.814,2.7,0.023,1.357,0.4,0.045,1.091,0.9,0.217,1.114,4.2,0.086,0.904,1.7,0.022,1.593,0.4,0.166,0.975,3.2,0.017,1.35,0.3,0.029,0.914,0.6
Brad Wanamaker,441.00000000000006,0.034,0.533,0.2,0.226,1.232,1.6,0.31,0.787,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.262,1.017,1.8,0.036,0.563,0.3,0.027,1.333,0.2,0.025,1.091,0.2,0.0,0.0,0.0,0.066,0.379,0.5
Bradley Beal,1670.1,0.092,0.897,2.7,0.172,1.155,5.1,0.322,0.972,9.5,0.0,0.0,0.0,0.011,0.889,0.3,0.098,1.06,2.9,0.098,1.018,2.9,0.038,1.328,1.1,0.116,0.918,3.4,0.017,1.0,0.5,0.031,0.808,0.9
Brandon Clarke,475.0,0.022,0.545,0.2,0.18,1.42,1.8,0.0,0.0,0.0,0.237,1.483,2.3,0.02,0.7,0.2,0.204,1.14,2.0,0.0,0.0,0.0,0.135,1.318,1.3,0.0,0.0,0.0,0.116,1.175,1.1,0.061,0.533,0.6
Brandon Goodwin,210.79999999999998,0.047,1.455,0.3,0.207,0.979,1.4,0.289,0.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.73,1.9,0.086,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Ingram,1310.3999999999996,0.132,0.988,3.1,0.19,1.157,4.4,0.226,0.878,5.3,0.011,2.0,0.3,0.033,0.721,0.8,0.206,1.134,4.8,0.057,1.08,1.3,0.026,1.5,0.6,0.068,0.876,1.6,0.018,1.217,0.4,0.034,0.591,0.8
Brandon Knight,96.0,0.0,0.0,0.0,0.133,0.667,1.7,0.442,0.78,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.186,1.381,2.3,0.094,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brook Lopez,689.3,0.019,0.923,0.2,0.138,0.853,1.6,0.0,0.0,0.0,0.164,1.142,1.9,0.158,1.083,1.8,0.286,0.919,3.2,0.039,0.556,0.4,0.078,1.352,0.9,0.017,1.583,0.2,0.029,1.3,0.3,0.068,0.234,0.8
Bruce Brown,603.1999999999999,0.043,0.769,0.4,0.172,1.077,1.8,0.295,0.697,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.886,2.4,0.027,0.625,0.3,0.103,0.968,1.1,0.0,0.0,0.0,0.065,1.103,0.7,0.055,0.424,0.6
Bruno Caboclo,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.9,1.1,0.0,0.0,0.0,0.26,0.842,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Fernando,252.00000000000003,0.0,0.0,0.0,0.095,1.16,0.4,0.0,0.0,0.0,0.202,1.019,0.9,0.087,0.826,0.4,0.179,0.447,0.8,0.0,0.0,0.0,0.19,1.1,0.9,0.0,0.0,0.0,0.179,1.17,0.8,0.068,0.389,0.3
Bryn Forbes,655.2,0.0,0.0,0.0,0.183,1.146,2.0,0.138,0.849,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.373,1.143,4.0,0.141,1.126,1.5,0.0,0.0,0.0,0.097,1.108,1.0,0.0,0.0,0.0,0.04,0.333,0.4
Buddy Hield,1267.2,0.063,0.85,1.3,0.187,1.025,3.7,0.267,0.917,5.3,0.01,0.417,0.2,0.0,0.0,0.0,0.171,1.233,3.4,0.06,0.853,1.2,0.032,0.925,0.6,0.143,1.111,2.8,0.023,1.034,0.5,0.043,0.611,0.8
CJ McCollum,1388.8,0.133,0.843,3.0,0.146,1.123,3.3,0.373,0.937,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.135,1.181,3.0,0.049,0.941,1.1,0.018,1.04,0.4,0.084,1.128,1.9,0.021,0.793,0.5,0.037,0.788,0.8
CJ Miles,53.0,0.0,0.0,0.0,0.314,0.955,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.909,1.1,0.0,0.0,0.0,0.0,0.0,0.0
Caleb Martin,86.39999999999999,0.0,0.0,0.0,0.239,0.731,1.4,0.11,0.417,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.306,2.0,0.11,0.833,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caleb Swanigan,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,1.091,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.923,0.7,0.0,0.0,0.0,0.159,0.615,0.7,0.317,0.269,1.3
Cam Reddish,696.0,0.035,0.64,0.4,0.206,1.021,2.5,0.214,0.717,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.87,3.6,0.123,0.816,1.5,0.037,1.269,0.4,0.023,0.938,0.3,0.028,0.8,0.3,0.037,0.654,0.4
Cameron Johnson,367.5,0.0,0.0,0.0,0.214,1.313,1.6,0.04,0.733,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.439,1.152,3.3,0.051,0.421,0.4,0.072,0.741,0.6,0.083,0.903,0.6,0.051,1.263,0.4,0.035,0.462,0.3
Caris LeVert,768.3,0.16,0.685,3.2,0.139,1.148,2.8,0.404,0.818,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.848,2.7,0.036,1.321,0.7,0.046,1.278,0.9,0.014,0.545,0.3,0.032,0.92,0.6,0.027,0.762,0.5
Carmelo Anthony,820.0,0.131,0.843,2.2,0.085,1.186,1.4,0.056,0.63,0.9,0.096,0.81,1.6,0.288,0.899,4.8,0.206,1.141,3.4,0.0,0.0,0.0,0.022,0.889,0.4,0.0,0.0,0.0,0.055,1.022,0.9,0.047,0.359,0.8
Carsen Edwards,82.5,0.0,0.0,0.0,0.132,0.357,0.6,0.217,0.957,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0.692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.905,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Chandler Hutchison,212.79999999999998,0.0,0.0,0.0,0.225,1.057,1.9,0.11,0.577,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.377,1.022,3.2,0.055,0.615,0.5,0.085,0.95,0.7,0.0,0.0,0.0,0.047,0.909,0.4,0.0,0.0,0.0
Chandler Parsons,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476,0.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheick Diallo,175.99999999999997,0.0,0.0,0.0,0.114,1.333,0.5,0.0,0.0,0.0,0.227,1.31,1.0,0.081,1.0,0.3,0.119,0.682,0.5,0.0,0.0,0.0,0.238,1.477,1.0,0.0,0.0,0.0,0.076,1.143,0.3,0.103,0.368,0.4
Chris Boucher,319.0,0.0,0.0,0.0,0.097,1.406,0.6,0.0,0.0,0.0,0.284,1.17,1.7,0.0,0.0,0.0,0.202,0.776,1.2,0.0,0.0,0.0,0.145,1.229,0.9,0.0,0.0,0.0,0.205,1.015,1.2,0.036,0.75,0.2
Chris Chiozza,39.6,0.0,0.0,0.0,0.256,1.0,1.1,0.226,0.583,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.321,1.294,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Paul,1020.5999999999999,0.169,0.949,2.8,0.136,1.028,2.3,0.493,1.087,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.085,1.236,1.4,0.018,0.737,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.933,1.2
Chris Silva,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,1.667,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,1.429,0.7,0.0,0.0,0.0,0.291,1.261,1.2,0.253,0.0,1.1
Christian Wood,669.6,0.052,0.611,0.6,0.167,1.112,1.9,0.0,0.0,0.0,0.197,1.504,2.2,0.066,0.804,0.7,0.216,1.187,2.4,0.0,0.0,0.0,0.096,1.239,1.1,0.0,0.0,0.0,0.102,1.338,1.1,0.075,0.808,0.8
Clint Capela,487.5,0.0,0.0,0.0,0.164,1.321,2.1,0.0,0.0,0.0,0.17,1.095,2.2,0.032,1.125,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.381,1.207,4.8,0.0,0.0,0.0,0.184,0.967,2.3,0.059,0.31,0.7
Coby White,929.5,0.059,0.786,0.9,0.187,1.062,2.7,0.344,0.799,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,0.992,3.6,0.075,0.887,1.1,0.0,0.0,0.0,0.041,0.821,0.6,0.0,0.0,0.0,0.028,0.63,0.4
Cody Martin,264.0,0.0,0.0,0.0,0.217,1.295,1.3,0.132,0.946,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.473,1.9,0.075,0.524,0.4,0.075,1.143,0.4,0.036,1.3,0.2,0.046,1.308,0.3,0.039,0.455,0.2
Cody Zeller,620.5999999999999,0.021,0.923,0.2,0.101,1.203,1.1,0.0,0.0,0.0,0.244,1.013,2.7,0.054,0.971,0.6,0.156,0.919,1.7,0.0,0.0,0.0,0.167,1.264,1.8,0.0,0.0,0.0,0.164,1.058,1.8,0.077,0.306,0.8
Collin Sexton,1352.0,0.091,1.0,1.9,0.168,1.128,3.5,0.37,0.902,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.134,1.104,2.8,0.075,0.765,1.6,0.046,1.111,1.0,0.037,1.0,0.8,0.028,1.368,0.6,0.045,0.836,0.9
Cory Joseph,454.4,0.063,0.69,0.5,0.127,1.086,0.9,0.385,0.807,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.991,1.8,0.033,0.733,0.2,0.028,1.231,0.2,0.0,0.0,0.0,0.024,1.273,0.2,0.068,0.548,0.5
Courtney Lee,76.8,0.104,1.7,0.4,0.177,0.824,0.7,0.104,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.417,1.175,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristiano Felicio,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.947,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,1.412,0.8,0.0,0.0,0.0,0.345,1.241,1.3,0.167,0.286,0.6
D'Angelo Russell,782.1,0.095,1.026,2.3,0.127,1.049,3.1,0.425,0.889,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.071,1.228,1.7,0.082,1.03,2.0,0.021,1.059,0.5,0.117,1.106,2.8,0.0,0.0,0.0,0.041,0.333,1.0
D.J. Augustin,514.5,0.065,0.559,0.7,0.105,0.964,1.1,0.553,0.931,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.132,1.217,1.4,0.055,1.0,0.6,0.0,0.0,0.0,0.025,1.462,0.3,0.0,0.0,0.0,0.048,0.56,0.5
D.J. Wilson,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,1.1,0.5,0.0,0.0,0.0,0.402,0.939,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damian Jones,242.0,0.0,0.0,0.0,0.06,1.6,0.3,0.0,0.0,0.0,0.349,1.494,1.6,0.0,0.0,0.0,0.06,0.533,0.3,0.0,0.0,0.0,0.245,1.262,1.1,0.0,0.0,0.0,0.157,1.179,0.7,0.092,0.478,0.4
Damian Lillard,1502.2,0.181,1.077,4.7,0.095,1.147,2.5,0.519,1.138,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.052,1.154,1.3,0.048,1.083,1.2,0.014,1.0,0.4,0.033,0.959,0.8,0.014,0.619,0.4,0.043,0.908,1.1
Damion Lee,617.4,0.0,0.0,0.0,0.168,0.962,2.1,0.098,0.934,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.277,1.15,3.5,0.122,0.908,1.6,0.051,1.0,0.7,0.187,0.897,2.4,0.018,1.364,0.2,0.067,0.81,0.9
Damyean Dotson,307.2,0.044,1.143,0.3,0.194,0.984,1.3,0.169,0.926,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.939,1.7,0.109,1.371,0.7,0.0,0.0,0.0,0.144,0.891,1.0,0.0,0.0,0.0,0.041,0.462,0.3
Daniel Gafford,180.6,0.0,0.0,0.0,0.089,0.941,0.4,0.0,0.0,0.0,0.257,1.327,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,1.25,1.3,0.0,0.0,0.0,0.23,1.273,1.0,0.089,0.235,0.4
Daniel Theis,464.0,0.0,0.0,0.0,0.069,1.485,0.6,0.0,0.0,0.0,0.276,1.182,2.3,0.0,0.0,0.0,0.138,0.909,1.1,0.0,0.0,0.0,0.245,1.291,2.0,0.0,0.0,0.0,0.159,1.158,1.3,0.09,0.605,0.7
Danilo Gallinari,929.5,0.092,0.976,1.5,0.088,1.244,1.5,0.11,0.931,1.9,0.074,1.406,1.3,0.145,1.015,2.4,0.31,1.129,5.2,0.041,1.105,0.7,0.023,1.619,0.4,0.054,1.32,0.9,0.025,1.217,0.4,0.039,0.833,0.7
Danny Green,481.90000000000003,0.0,0.0,0.0,0.251,1.153,2.0,0.028,0.786,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.396,1.092,3.2,0.036,0.722,0.3,0.059,1.103,0.5,0.101,0.78,0.8,0.034,1.059,0.3,0.069,0.5,0.6
Dante Exum,107.99999999999999,0.0,0.0,0.0,0.207,1.0,1.2,0.341,0.913,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.879,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danuel House Jr.,556.8000000000001,0.0,0.0,0.0,0.259,1.32,2.5,0.026,0.6,0.3,0.072,0.878,0.7,0.0,0.0,0.0,0.437,0.972,4.3,0.025,1.214,0.2,0.065,1.135,0.6,0.021,1.167,0.2,0.041,1.043,0.4,0.037,0.381,0.4
Dario Saric,591.6,0.026,0.667,0.3,0.115,1.164,1.2,0.022,1.308,0.2,0.101,1.085,1.0,0.092,0.963,0.9,0.334,0.887,3.4,0.019,1.273,0.2,0.128,1.173,1.3,0.039,1.0,0.4,0.067,1.205,0.7,0.057,0.667,0.6
Darius Bazley,259.7,0.034,0.8,0.2,0.205,1.117,1.1,0.0,0.0,0.0,0.055,0.875,0.3,0.0,0.0,0.0,0.515,0.735,2.8,0.055,0.438,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.041,1.167,0.2,0.0,0.0,0.0
Darius Garland,867.2999999999998,0.065,0.754,1.0,0.117,0.922,1.7,0.416,0.759,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.945,2.8,0.097,0.976,1.4,0.011,0.9,0.2,0.047,0.902,0.7,0.0,0.0,0.0,0.048,0.524,0.7
David Nwaba,62.0,0.0,0.0,0.0,0.323,1.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,1.212,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davis Bertans,704.0,0.0,0.0,0.0,0.231,1.364,3.0,0.031,0.591,0.4,0.055,1.051,0.7,0.0,0.0,0.0,0.314,1.214,4.1,0.067,0.896,0.9,0.048,1.324,0.6,0.161,1.096,2.1,0.027,1.526,0.3,0.053,0.816,0.7
De'Aaron Fox,963.0,0.108,0.981,2.3,0.211,1.181,4.5,0.397,0.888,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.931,2.9,0.034,0.879,0.7,0.012,1.0,0.3,0.011,0.545,0.2,0.012,1.333,0.3,0.074,0.542,1.6
De'Andre Hunter,844.1999999999998,0.04,1.0,0.5,0.14,1.109,1.9,0.19,0.691,2.6,0.032,0.889,0.4,0.022,1.263,0.3,0.342,1.01,4.6,0.074,0.81,1.0,0.026,1.364,0.3,0.047,0.45,0.6,0.032,1.111,0.4,0.056,0.521,0.8
De'Anthony Melton,467.99999999999994,0.031,0.8,0.3,0.291,1.058,2.7,0.233,0.613,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.187,1.034,1.7,0.057,0.37,0.5,0.059,1.25,0.5,0.025,0.833,0.2,0.046,1.227,0.4,0.061,0.31,0.6
DeAndre Jordan,403.20000000000005,0.0,0.0,0.0,0.06,1.24,0.4,0.0,0.0,0.0,0.223,1.333,1.7,0.026,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.276,1.435,2.1,0.0,0.0,0.0,0.218,1.055,1.6,0.165,0.435,1.2
DeAndre' Bembry,305.3,0.0,0.0,0.0,0.215,0.985,1.6,0.163,0.49,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.871,2.2,0.074,0.652,0.5,0.099,1.194,0.7,0.0,0.0,0.0,0.061,0.947,0.4,0.071,0.227,0.5
